timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1422673200,-155.2538366,0,0,0,0.004806315,-96.1,-33.58757211,-25.57107082
1422676800,-127.7708491,0,0,0,4.156603172,-83.2250413,-23.75,-24.95241098
1422680400,-85.32030043,0,0,0,-0.677542842,-48.05,-12.29390464,-24.29885295
1422684000,-15.95692865,0,0,0,7.654382119,-1.28E-11,-3.17E-12,-23.61131077
1422687600,33.43975582,0,0,0,-4.013402784,48.05,12.29390464,-22.89074604
1422691200,74.85751015,0,0,0,-9.979364627,83.2250413,23.75,-22.13816653
1422694800,112.7719568,0,0,0,4.439009521,96.1,33.58757211,-21.35462479
1422698400,119.9830769,0,0,0,16.16304559,83.2250413,41.13620668,-20.54121668
1422702000,96.76806353,0,0,0,22.5356666,48.05,45.88147675,-19.69907982
1422705600,28.80228802,0,0,0,0.131680035,2.92E-12,47.5,-18.82939202
1422709200,-25.98793983,0,0,0,-5.886046972,-48.05,45.88147675,-17.9333696
1422712800,-48.330694,0,0,0,10.77040637,-83.2250413,41.13620668,-17.01226575
1422716400,-79.19588291,0,0,0,-0.616086302,-96.1,33.58757211,-16.06736871
1422720000,-91.89416912,0,0,0,-17.31912781,-83.2250413,23.75,-15.1
1422723600,-50.31693127,0,0,0,-0.44932334,-48.05,12.29390464,-14.11151257
1422727200,-10.21048491,0,0,0,2.892804013,-3.95E-12,9.77E-13,-13.10328892
1422730800,33.06178036,0,0,0,9.382424139,48.05,-12.29390464,-12.07673913
1422734400,66.89168709,0,0,0,18.44994472,83.2250413,-23.75,-11.03329894
1422738000,43.36817403,0,0,0,-9.169826192,96.1,-33.58757211,-9.974427671
1422741600,53.40018669,0,0,0,20.21295833,83.2250413,-41.13620668,-8.901606267
1422745200,10.78245956,0,0,0,16.43027147,48.05,-45.88147675,-7.816335162
1422748800,-52.85778357,0,0,0,1.362348639,4.99E-12,-47.5,-6.720132205
1422752400,-94.45644592,0,0,0,5.089561368,-48.05,-45.88147675,-5.614530536
1422756000,-153.964623,0,0,0,-25.10229858,-83.2250413,-41.13620668,-4.501076439
1422759600,-126.3619122,0,0,0,6.706987087,-96.1,-33.58757211,-3.381327178
1422763200,-113.3511055,0,0,0,-4.119215413,-83.2250413,-23.75,-2.256848826
1422766800,-57.44797612,0,0,0,4.025142587,-48.05,-12.29390464,-1.129214067
